"SeqFormulario","Questao","Descricao","NroReferencia","DescReduzida","Nomecoluna","Grupo","TipoDado","NumMinimo","NumMaximo","Peso","ProximaQuestao","Script","Tamanho","Prefixoresposta","Permitepeso","EmUso","ExigeResposta","QTDEDECIMAL"
"82","30","Chassi AMS - 1","008","Chassi AMS - 1","CHASSI_AMS_1","","C","","","1,00","31","Chassi AMS - 1","20","","","0","",""
"82","31","Chassi AMS - 2","009","Chassi AMS - 2","CHASSI_AMS_2","","C","","","1,00","32","Chassi AMS - 2","20","","","0","",""
"82","32","Chassi AMS - 3","010","Chassi AMS - 3","CHASSI_AMS_3","","C","","","1,00","33","Chassi AMS - 3","20","","","0","",""
"82","33","Chassi AMS - 4","011","Chassi AMS - 4","CHASSI_AMS_4","","C","","","1,00","34","Chassi AMS - 4","20","","","0","",""
"82","34","Chassi AMS - 5","012","Chassi AMS - 5","CHASSI_AMS_5","","C","","","1,00","35","Chassi AMS - 5","20","","","0","",""
"82","35","Chassi AMS - 6","013","Chassi AMS - 6","CHASSI_AMS_6","","C","","","1,00","36","Chassi AMS - 6","20","","","0","",""
"82","36","Chassi AMS - 7","014","Chassi AMS - 7","CHASSI_AMS_7","","C","","","1,00","37","Chassi AMS - 7","20","","","0","",""
"82","37","Chassi AMS - 8","015","Chassi AMS - 8","CHASSI_AMS_8","","C","","","1,00","38","Chassi AMS - 8","20","","","0","",""
"82","38","Chassi AMS - 9","016","Chassi AMS - 9","CHASSI_AMS_9","","C","","","1,00","39","Chassi AMS - 9","20","","","0","",""
"82","39","Chassi AMS - 10","017","Chassi AMS - 10","CHASSI_AMS_10","","C","","","1,00","40","Chassi AMS - 10","20","","","0","",""
"83","1","Marca Concorrente","001","Marca Concorrente","MARCA","","S","","","1,00","","Marca","20","","","1","",""
"83","2","Revenda Concorrente","002","Revenda Concorrente","REVENDA","","S","","","1,00","","Revenda","20","","","1","",""
"83","3","Modelo Concorrente","003","Modelo Concorrente","MODELO","","S","","","1,00","","Modelo Concorrente","30","","","1","",""
"83","4","Data da Venda","004","Data da Venda","DATA_DA_VENDA","","D","","","1,00","","Data da Venda","8","","","1","",""
"10","28","Instituição Financeira","070","Instituição Financeira","INST_FINANC","","S","","","1,00","29","Instituição Financeira","20","","","1","S",""
"10","29","Valor do Recurso Próprio","029","Valor do Recurso Próprio","VALOR_REC_PROP","","V","","","1,00","","Valor do Recurso Próprio","8","","","0","","2"
"10","30","NRO CONTRATO","092","NRO CONTRATO","NRO_CONTRATO","","C","","","1,00","","NRO CONTRATO","30","","","1","",""
"10","31","NRO PAC","091","NRO PAC","NRO_DO_PAC","","C","","","1,00","30","Número do PAC","20","","","1","",""
"10","32","E-mail de Contato da Agência","086","E-mail de Contato da Agência","EMAIL_CONT","","C","","","1,00","","E-mail de Contato da Agência","50","","","1","N",""
"10","33","Descrição Detalhada (Dimensões Completas)","004","Descrição Det.Impleme","DESCR_DET_DIMENS","","C","","","1,00","","Descrição Detalhada (Dimensões Completas)","4000","","","1","S",""
"10","34","Nro NF","096","Nro NF","NUMERO_NOTAFISCAL","","N","","","1,00","","Número da Nota Fiscal","8","","","1","","0"
"10","35","Nro da Agência","074","Nro da Agência","NUMERO_AGENCIA","","C","","","1,00","","Número da Agência","30","","","1","",""
"10","37","Código (FINAME, MDA ou CONSÓRCIO)","014","Código (FINAME, MDA ou CONSÓRC","COD_FINAME_MDA_CONSO","","C","","","1,00","4","Código (FINAME, MDA ou CONSÓRCIO)","10","","","1","S",""
"10","38","Data do Sinal","009","Data do Sinal","DATA_DO_SINAL","","D","","","1,00","25","Data do Sinal","8","","","1","N",""
"10","39","Informações para o Financeiro","088","Informações para o Financeiro","INFORMACOES_PARA_O_F","","C","","","1,00","","Informações para o Financeiro","4000","","","1","S",""
"10","40","Informações Agrega / Desagrega","005","Informações Agrega / Desagrega","INFO_AGREGA_DESAGREG","Informações Agrega / Desagrega","C","","","1,00","26","Informações Agrega / Desagrega","4000","","","1","",""
"10","41","Data Combinada Cliente","095","Data Combinada Cliente","DATA_COMBINADA_CLIEN","","D","","","1,00","","Data Combinada Cliente","8","","","1","",""
"10","42","Data do Pedido","042","Data do Pedido","DTA_PEDIDO","","D","","","1,00","43","Data do Pedido","8","","","0","",""
"10","43","Bonificação/Desconto Financeiro Peças e Serviços","010","Bonificação/Desconto Financeir","BONIFICACAO_DESCONTO","","L","","","1,00","44","CENS informar bonificação/desconto","3","","","1","S",""
"10","44","Valor Bonificação/Desconto","010","Valor Bonificação/Desconto","VALOR_BONIFICACAO_DE","","C","","","1,00","","Valord da Bonificaçao/Desconto","30","","","1","S",""
"10","45","Haverá Usado na Negociação","045","Haverá Usado na Negociação","USADO_NA_NEGOCIACAO","","L","","","1,00","46","Haverá Usado na Negociação","3","","","0","",""
"10","46","Cor","003","Cor","COR","","C","","","1,00","47","Cor","30","","","1","N",""
"10","47","Ano","003","Ano","ANO_IMPLEMENTO","","C","","","1,00","","Ano","30","","","1","",""
"10","48","Venda de Implemento","001","Venda de Implemento","VENDA_IMPLEMENTO","","M","","","1,00","","Venda de Implemento","20","","","1","S",""
"10","49","Com Sinal Embutido","088","Com Sinal Embutido","SINAL_EMBUTIDO","","L","","","1,00","","Com Sinal Embutido","3","","","1","",""
"10","50","Local de Faturamento","050","Local de Faturamento","LOCAL_DE_FATURAMENTO","","M","","","1,00","51","Local de Faturamento","20","","","1","N",""
"11","1","Marca do Implemento","002","Marca do Implemento","MARCA_IMPL","","S","","","1,00","2","Marca do Implemento","20","","","1","",""
"11","2","Revenda","003","Revenda","REVENDA_CONC","","C","","","1,00","3","Revenda","30","","","1","",""
"11","3","Modelo do Implemento","004","Modelo do Implemento","MOD_IMPLEMENTO","","C","","","1,00","4","Modelo do Implemento","60","","","1","",""
"17","50","PAC Emitido","0038","PAC Emitido","PAC_EMITIDO","","D","","","1,00","38","PAC Emitido","8","","","1","N",""
"17","51","Bitola (Centro a Centro)","0019","Bitola","BITOLA","","C","","","1,00","52","Informar bitola","150","","","1","S",""
"17","52","Código MDA","0029","Código MDA","CODIGO_MDA","","C","","","1,00","53","Código MDA","60","","","1","N",""
"17","53","Taxa Flat","0029","Taxa Flat","TAXA_FLAT","","L","","","1,00","","Taxa Flat","3","","","1","S",""
"17","54","Taxa Flat %","0029","Taxa Flat %","TAXA_FLAT__","","C","","","1,00","55","Informar taxa flat","30","","","1","S",""
"17","55","NF de Refaturamento","0041","NF de Refaturamento","NF_DE_REFATURAMENTO","","N","","","1,00","56","NF de Refaturamento","8","","","1","","0"
"17","56","Data início processo banco","0040","Data início processo banco","DATA_INICIO_BANCO","","D","","","1,00","41","Informar a data que o processo teve início no banco.","8","","","1","",""
"17","57","Calculo da Bitola","0019","Calculo da Bitola","CALCULO_DA_BITOLA","","M","","","1,00","58","Calculo da Bitola
","20","","","0","S",""
"17","58","Itens do AMS","0022","Itens do AMS","ITENS_DO_AMS","","X","","","1,00","59","Itens do AMS","1","Q058_","","0","",""
"17","59","Validação Gestor","0059","Validação Gestor","VALIDACAO_GESTOR","","D","","","1,00","60","Gestor incluirá a data da validação dos itens do formulário.","8","","","1","N",""
"17","60","Valor do Usado","0027","Valor do Usado","VALOR_DO_USADO","","V","","","1,00","28","Informar valor do equipamento usado que entrará na negociação","8","","","1","S","2"
"17","61","Valor da Avaliação Usado","0027","Valor da Avaliação Usado","VALOR_DA_AVALIACAO_U","","V","","","1,00","62","Valor da avaliação do equipamento usado.","8","","","1","S","2"
"17","62","Haverá Usado na Negociação","0027","Haverá Usado na Negociação","HAVERA_USADO_NA_NEGO","","L","","","1,00","27","Haverá Usado na Negociação","3","","","1","S",""
"17","63","Confirmação de Dados Assistente Comercial","0063","Confirmação de Dados Assistent","CONFIRMACAO_DE_DADOS","","D","","","1,00","64","Assistentene incluira a data validando os itens do Formulario","8","","","0","S",""
"17","64","Bonificação/Desconto Financeiro Peças e Serviços","0027","Bonificação/Desconto Financeir","BONIFICACAO_DESCONTO","","L","","","1,00","65","CENs utilizaram para informar Bonificação ou Desconto Financeiro na Venda","3","","","1","S",""
"17","65","Valor Bonificação/Desconto","0027","Valor Bonificação/Desconto","VALOR_BONIFICACAO_DE","","V","","","1,00","66","Valor de Bonificação/Desconto","8","","","1","S","2"
"17","66","Tipo do Frete","0066","Tipo do Frete","TIPO_DO_FRETE","","M","","","1,00","","Informar o Tipo de Frete","20","","","1","",""
"17","67","Valor do Frete","0067","Valor do Frete","VALOR_DO_FRETE","","V","","","1,00","","Informar Valor Frete","8","","","1","","2"
"17","68","Nome Transportadora","0068","Nome Transportadora","NOME_TRANSPORTADORA","","C","","","1,00","69","Informar nome da Transportadora","45","","","1","",""
"17","69","Com Sinal Embutido","0035","Com Sinal Embutido","SINAL_EMBUTIDO","","L","","","1,00","70","Com Sinal Embutido","3","","","1","",""
"17","70","Monitor","0022","Monitor","MONITOR","","M","","","1,00","71","Monitor AMS","20","","","1","S",""
"17","71","Receptor","0021","Receptor","RECEPTOR","","M","","","1,00","72","Receptor AMS","20","","","1","S",""
"17","72","Radio","0022","Radio","RADIO","","M","","","1,00","","Radio AMS","20","","","1","S",""
"17","73","Volante","0022","Volante","VOLANTE","","M","","","1,00","","Volante AMS","20","","","1","S",""
"17","74","Ativação","0021","Ativação","ATIVACAO","","M","","","1,00","","Ativação","20","","","1","S",""
"17","75","Conectividade","0022","Conectividade","CONECTIVIDADE","","M","","","1,00","76","Conectividade","20","","","1","S",""
"71","11","O que podemos fazer para melhorar sua Experiência?","011","O que podemos fazer para melho","MELHRO_EXPERIENCIA","","R","","","1,00","","O que podemos fazer para melhorar sua Experiência?","20","","","1","",""
"72","1","Está satisfeito com o atendimento da Equipe de Vendas?","001","Está satisfeito com o atendime","SATISFEITO_ATENDIMEN","","L","","","1,00","2","Está satisfeito com o atendimento da Equipe de Vendas?","3","","","1","S",""
"72","2","O Comercial atendeu suas necessidades e dúvidas negociação?","002","A área Comercial atendeu suas ","A_AREA_COMERCIAL_ATE","","L","","","1,00","3","A área Comercial atendeu suas necessidades e dúvidas durante a negociação?","3","","","1","S",""
"72","3","O que foi combinado com a área Comercial, foi cumprido?","003","O que foi combinado com a área","COMBINADO_CUMPRIDO","","L","","","1,00","4","O que foi combinado com a área Comercial, foi cumprido?","3","","","1","S",""
"72","4","O consultor de vendas orientou sobre a escolha do equipament","004","O consultor de vendas orientou","ORIENTOU_EQUIPAMENTO","","L","","","1,00","5","O consultor de vendas orientou sobre a escolha do equipamento correto para sua aplicação?","3","","","1","S",""
"72","5","O consultor de vendas tem mantido contato?","005","O consultor de vendas tem mant","CONSULTAR_CONTATO","","L","","","1,00","6","O consultor de vendas tem mantido contato?","3","","","1","S",""
"72","6","O processo Financeiro foi adequado?","006","O processo Financeiro foi adeq","PROCESSO_FINANCEIRO","","M","","","1,00","7","O processo Financeiro foi adequado?","20","","","1","S",""
"72","7","O prazo de Entrega foi cumprido?","007","O prazo de Entrega foi cumprid","PRAZO_ENTREGA","","L","","","1,00","8","O prazo de Entrega foi cumprido?","3","","","1","S",""
"72","8","A Entrega Técnica foi realizada?","008","A Entrega Técnica foi realizad","ENTREGA_REALIZAD","","L","","","1,00","9","A Entrega Técnica foi realizada?","3","","","1","S",""
"72","9","Ficou Satisfeito","009","Ficou Satisfeito","FICOU_SATISFEITO","","L","","","1,00","10","Ficou Satisfeito","3","","","1","N",""
"72","10","Já está utilizando o produto?","010","Já está utilizando o produto? ","UTILIZOU_PRODUTO","","L","","","1,00","11","Já está utilizando o produto?","3","","","1","S",""
"72","11","Está satisfeito com o seu desempenho?","011","Está satisfeito com o seu dese","DESEMPENHO","","L","","","1,00","12","Está satisfeito com o seu desempenho?","3","","","1","N",""
"72","12","Em uma escala de 0 a 10, qual a probabilidade de recomendar","012","Em uma escala de 0 a 10, qual ","NPS_0_10","","M","","","1,00","","Em uma escala de 0 a 10, qual a probabilidade de recomendar a Colorado como fornecedor de Implementos?","20","","","1","S",""
"73","1","Forma de Pagamento","007","Forma de Pagamento","FORMA_PAGAMENTO","","C","","","1,00","7","Forma de Pagamento","60","","","1","S",""
"73","2","Chassi","006","Chassi","CHASSI","","C","","","1,00","1","Chassi","30","","","1","",""
"73","3","AMS","005","AMS","AMS","","L","","","1,00","2","AMS","3","","","1","S",""
"73","4","Rodado","002","Rodado","RODADO","","C","","","1,00","5","Rodado","40","","","1","S",""
"73","5","Peso","003","Peso","PESO","","C","","","1,00","6","Peso","30","","","1","S",""
"73","6","Configurações Adicionais","004","Configurações Adicionais","CONFIGURACOES","","C","","","1,00","3","Configurações Adicionais","100","","","1","S",""
"73","7","NOTA FISCAL","008","NOTA FISCAL","NOTA_FISCAL","","N","","","1,00","","Nota Fiscal Faturamento","8","","","1","","0"
"73","8","Modelo","001","Modelo","MODELO","","S","","","1,00","4","Modelo","20","","","1","S",""
"74","1","Modelo","001","Modelo","MODELO","","C","","","1,00","2","Modelo","40","","","1","",""
"74","2","Tipo","002","Tipo ","TIPO","","M","","","1,00","","Tipo","20","","","1","",""
"86","139","Local Faturamento","0130","Local Faturamento","LOCAL_FATURAMENTO","","M","","","1,00","","Local Faturamento","21",""," ","0","",""
"86","140","Data Faturamento","0131","Data Faturamento","FATURAMENTO_REALIZAD","","D","","","1,00","","Data Faturamento","8",""," ","1","",""
"86","141","Nota Fiscal","0129","Nota Fiscal","NOTA_FISCAL","","N","","","1,00","","Nota Fiscal","8",""," ","1","","0"
"86","142","Instituicao Financeira (Analise 2)","0104","Instituicao Financeira 2","INSTITUICAO_FINANCEI","","S","","","1,00","","Instituição Financeira Analise 2","20",""," ","1","",""
"86","143","Instituicao Financeira (Analise 3)","0110","Instituicao Financeira 3","ANALISE_3","","S","","","1,00","","Instituicao Financeira 3","20",""," ","1","",""
"86","144","Status Analise Banco (2)","0106","Status Analise Banco (2)","STATUS_BC_2","","M","","","1,00","","Status Analise Banco (2)","20",""," ","1","",""
"86","145","Gestor Bc / Telefone / E-mail do Banco","0085","Gestor Bc / Telefone / E-mail","GESTOR___TELEFONE___","","C","","","1,00","","Gestor Bc / Telefone / E-mail 

","100",""," ","1","",""
"86","146","Status Analise Banco (1)","0102","Status Analise Bc","STATUS_ANALISE_BC","","M","","","1,00","","Status Analise Bc","20",""," ","1","",""
"86","147","Data Envio (1)","0101","Data Envio Data Envio 1","DATA_ENVIO_DATA_ENVI","","D","","","1,00","","Data Envio bnco 1","8",""," ","1","",""
"86","148","Instituicao Financeira (Analise 1)","0100","Instituicao Financeira Analise","ANALISE_2","","S","","","1,00","","Instituicao Financeira (Analise 1)","20",""," ","1","",""
"86","149","Status Processo Financ","0095","Status Processo Financ","STATUS_PROCESSO","","M","","","1,00","","Status Processo de Financiamento","20",""," ","1","",""
"86","150","Probabilidade Aprovacao","0090","Probabilidade Aprovacao","PROBABILIDADE","","M","","","1,00","","Probabilidade Aprovacao","20",""," ","1","",""
"87","1","Marca","001","Marca","MARCA","","C","","","1,00","2","Qual a marca ?","30","","","1","",""
"87","2","Eqpto","002","Eqpto","EQPTO","","C","","","1,00","","Qual equipamento 1","30","","","1","",""
"88","1","Valor","001","Valor","VALOR","","V","","","1,00","2","Qual valor","8","","","1","","2"
"88","2","Form","002","Form","FORM","","S","","","1,00","","Qual o formulario","20","","","1","",""
"88","3","Marca 3","004","Marca 3","MARCA_3","","S","","","1,00","4","Marca","20","","","1","",""
"88","4","Tipo","003","Tipo","TIPO","","S","","","1,00","5","Tipo","20","","","1","",""
"88","5","Modelo","005","Modelo","MODELO","","S","","","1,00","6","Modelo","20","","","1","",""
"89","1","Data","001","Data","DATA","","D","","","1,00","2","Data","8","","","1","S",""
"89","2","Equipamentos JD","002","Equipamentos JD","EQUIPAMENTOS_JD","","S","","","1,00","3","Equipamentos JD","20","","","1","S",""
"89","3","Outros Equipamentos","003","Outros Equipamentos","OUTROS_EQUIPAMENTOS","","M","","","1,00","","Outros Equipamentos","20","","","1","S",""
"89","4","Seguradora Concorrente","004","Seguradora Concorrente","SEGURADORA_CONCORREN","","M","","","1,00","","Seguradora Concorrente","20","","","1","N",""
"89","5","Preço Concorrente","005","Preço Concorrente","PRECO_CONCORRENTE","","V","","","1,00","","Preço Concorrente","8","","","0","S","2"
"89","6","Condição Comercial Concorrente","006","Condição Comercial Concorrente","CONDICAO_COMERCIAL_C","","V","","","1,00","","Condição Comercial Concorrente","8","","","1","N","2"
"89","7","Seguradora Colorado","007","Seguradora Colorado","SEGURADORA_COLORADO","","M","","","1,00","","Seguradora Colorado","20","","","1","S",""
"89","8","Preço Colorado","008","Preço Colorado","PRECO_COLORADO","","V","","","1,00","","Preço Colorado","8","","","0","S","2"
"121","19","Descrição Avaria","019","Descrição Avaria","TCAT_DESCRICAO","","C","","","1,00","20","Considerando a avaria encontrada, comente os fatores que possivelmente ocasionaram o dano. Qual a opinião do motorista sobre a ocorrência da avaria?","200","","","1","",""
